visitor_id,visit_date,variant,clicked,converted,revenue,device,traffic_source
VIS-009714,2026-02-11,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-007217,2026-02-11,Old Landing Page,1,1,63.99,Mobile,Organic
VIS-006858,2026-02-11,New Landing Page,0,0,0.0,Desktop,Organic
VIS-009712,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-037944,2026-02-11,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-038054,2026-02-11,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-042107,2026-02-11,New Landing Page,1,0,0.0,Mobile,Organic
VIS-022854,2026-02-11,Old Landing Page,0,0,0.0,Tablet,Social
VIS-044406,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-020979,2026-02-11,New Landing Page,0,0,0.0,Desktop,Organic
VIS-009703,2026-02-11,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-041438,2026-02-11,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-022815,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Social
VIS-003026,2026-02-11,New Landing Page,1,0,0.0,Desktop,Organic
VIS-024787,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Email
VIS-041460,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Social
VIS-037920,2026-02-11,New Landing Page,1,1,113.86,Tablet,Paid Search
VIS-022596,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Social
VIS-007011,2026-02-11,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-024900,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Social
VIS-049989,2026-02-11,New Landing Page,0,0,0.0,Mobile,Organic
VIS-003668,2026-02-11,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-041472,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-003043,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-006947,2026-02-11,Old Landing Page,1,1,76.58,Desktop,Social
VIS-041133,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-022962,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Social
VIS-009605,2026-02-11,Old Landing Page,1,1,77.29,Mobile,Paid Search
VIS-038067,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-007127,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-038052,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Social
VIS-038272,2026-02-11,New Landing Page,0,0,0.0,Desktop,Social
VIS-038255,2026-02-11,New Landing Page,0,0,0.0,Tablet,Social
VIS-022961,2026-02-11,New Landing Page,0,0,0.0,Desktop,Organic
VIS-042160,2026-02-11,New Landing Page,0,0,0.0,Mobile,Social
VIS-006932,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-009667,2026-02-11,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007111,2026-02-11,New Landing Page,0,0,0.0,Desktop,Organic
VIS-022934,2026-02-11,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-044404,2026-02-11,New Landing Page,0,0,0.0,Desktop,Social
VIS-024835,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-009831,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Email
VIS-045549,2026-02-11,New Landing Page,0,0,0.0,Tablet,Organic
VIS-009612,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Social
VIS-007356,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Social
VIS-041295,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Email
VIS-045591,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-049956,2026-02-11,Old Landing Page,1,0,0.0,Desktop,Paid Search
VIS-041269,2026-02-11,New Landing Page,0,0,0.0,Mobile,Organic
VIS-000425,2026-02-11,New Landing Page,0,0,0.0,Desktop,Social
VIS-000415,2026-02-11,New Landing Page,0,0,0.0,Mobile,Organic
VIS-049998,2026-02-11,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-023092,2026-02-11,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-003617,2026-02-11,Old Landing Page,0,0,0.0,Desktop,Email
VIS-007067,2026-02-11,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-040988,2026-02-11,Old Landing Page,0,0,0.0,Mobile,Email
VIS-007131,2026-02-11,New Landing Page,0,0,0.0,Desktop,Social
VIS-042114,2026-02-11,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-020955,2026-02-11,New Landing Page,0,0,0.0,Mobile,Social
VIS-004251,2026-02-11,New Landing Page,0,0,0.0,Desktop,Social
VIS-022955,2026-02-11,Old Landing Page,1,1,116.74,Desktop,Organic
VIS-016287,2026-02-12,New Landing Page,0,0,0.0,Tablet,Email
VIS-040087,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-032969,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-032991,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030380,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-028115,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-000137,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-032990,2026-02-12,New Landing Page,1,1,90.33,Desktop,Organic
VIS-043156,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-047501,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-032961,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-032953,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-043078,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-018182,2026-02-12,New Landing Page,1,1,63.51,Desktop,Email
VIS-000127,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-047490,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-045084,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-032651,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-043164,2026-02-12,New Landing Page,1,1,142.44,Tablet,Email
VIS-002130,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-013947,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-000157,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-040018,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-033038,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-013964,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-013967,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-028023,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018237,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-022122,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-006995,2026-02-12,Old Landing Page,1,1,79.18,Mobile,Organic
VIS-008129,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-006662,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-030366,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-002115,2026-02-12,Old Landing Page,1,0,0.0,Desktop,Organic
VIS-048163,2026-02-12,Old Landing Page,1,1,19.24,Desktop,Social
VIS-003627,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-005632,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-023594,2026-02-12,New Landing Page,1,0,0.0,Desktop,Organic
VIS-030371,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-018217,2026-02-12,Old Landing Page,1,0,0.0,Tablet,Organic
VIS-016297,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-040283,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-014290,2026-02-12,Old Landing Page,1,0,0.0,Desktop,Social
VIS-001127,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030541,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-047542,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-043124,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-028267,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-022867,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-005167,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-041353,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-043510,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-028200,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-023560,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-018095,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-004329,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-030481,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-013942,2026-02-12,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-005593,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-014208,2026-02-12,Old Landing Page,1,1,196.3,Desktop,Organic
VIS-028226,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-032803,2026-02-12,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-029959,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-047567,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-016618,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-022168,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-022169,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-022172,2026-02-12,New Landing Page,0,0,0.0,Tablet,Organic
VIS-028231,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-016248,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-023512,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-029916,2026-02-12,New Landing Page,0,0,0.0,Tablet,Organic
VIS-048153,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-032733,2026-02-12,New Landing Page,1,1,89.04,Tablet,Organic
VIS-003997,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-032924,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-043911,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-014061,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-001526,2026-02-12,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-040098,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-014068,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-017998,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-032781,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-040103,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-030006,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-016584,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-014088,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-043937,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-014095,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-018144,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-004886,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030400,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-045537,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-005609,2026-02-12,New Landing Page,1,0,0.0,Desktop,Social
VIS-003904,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-008064,2026-02-12,Old Landing Page,1,1,140.66,Mobile,Email
VIS-028286,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-018134,2026-02-12,New Landing Page,1,1,19.68,Mobile,Paid Search
VIS-040152,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-022235,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-032729,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-014100,2026-02-12,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-014138,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-027958,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-039983,2026-02-12,New Landing Page,1,0,0.0,Desktop,Organic
VIS-045940,2026-02-12,New Landing Page,1,1,159.71,Desktop,Email
VIS-005705,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-027737,2026-02-12,New Landing Page,1,0,0.0,Desktop,Social
VIS-003342,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-049754,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-021935,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-033690,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-048812,2026-02-12,New Landing Page,0,0,0.0,Desktop,Email
VIS-033703,2026-02-12,Old Landing Page,1,1,136.73,Desktop,Paid Search
VIS-022801,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-027723,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-023773,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-027701,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-027685,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-039796,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-030143,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-033745,2026-02-12,New Landing Page,1,0,0.0,Desktop,Paid Search
VIS-013451,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-004870,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-021951,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030259,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-013508,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-027768,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-030250,2026-02-12,New Landing Page,1,1,58.51,Mobile,Social
VIS-001006,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-039831,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-027759,2026-02-12,Old Landing Page,1,1,92.95,Desktop,Paid Search
VIS-048207,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-030236,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018484,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-004198,2026-02-12,Old Landing Page,1,1,67.35,Desktop,Email
VIS-030232,2026-02-12,New Landing Page,1,0,0.0,Desktop,Organic
VIS-030231,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-048803,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-033623,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-048204,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-043981,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-048242,2026-02-12,New Landing Page,0,0,0.0,Tablet,Organic
VIS-016454,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-043551,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-004389,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-033842,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-006928,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-006922,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-021817,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-018678,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-027490,2026-02-12,Old Landing Page,1,1,193.75,Mobile,Paid Search
VIS-016463,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-003864,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-033903,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-030181,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-002270,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-018737,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-041899,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-018574,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-045476,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-008376,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-027653,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-016446,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018616,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-033777,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-027606,2026-02-12,Old Landing Page,1,1,117.74,Mobile,Organic
VIS-008351,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-008356,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-023816,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-004367,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-005189,2026-02-12,New Landing Page,0,0,0.0,Desktop,Email
VIS-027590,2026-02-12,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-023831,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-002254,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-030192,2026-02-12,New Landing Page,1,0,0.0,Desktop,Social
VIS-018641,2026-02-12,New Landing Page,0,0,0.0,Tablet,Organic
VIS-033822,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-043955,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-033536,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-045235,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-013791,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-033219,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-003645,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-013778,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-033240,2026-02-12,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-023664,2026-02-12,New Landing Page,1,0,0.0,Tablet,Organic
VIS-030044,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-045486,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-016549,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-030327,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-027909,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-016544,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-013724,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-043580,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-005652,2026-02-12,New Landing Page,1,1,179.99,Desktop,Paid Search
VIS-027942,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-018363,2026-02-12,Old Landing Page,1,0,0.0,Mobile,Organic
VIS-023642,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-048753,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-001065,2026-02-12,New Landing Page,1,0,0.0,Desktop,Paid Search
VIS-002135,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-041425,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-033108,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-033114,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-033120,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-049785,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-033130,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-018310,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-041427,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-013843,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-030043,2026-02-12,New Landing Page,0,0,0.0,Mobile,Email
VIS-033155,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-008168,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-018311,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-033189,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Email
VIS-018454,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-016354,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-039918,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-047394,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018426,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-004235,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-033427,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-022810,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-005685,2026-02-12,New Landing Page,1,0,0.0,Desktop,Organic
VIS-013580,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-039857,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-018441,2026-02-12,New Landing Page,0,0,0.0,Desktop,Email
VIS-021953,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-033514,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-045481,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Email
VIS-033516,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-027779,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-013527,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-003705,2026-02-12,New Landing Page,0,0,0.0,Tablet,Organic
VIS-048186,2026-02-12,New Landing Page,0,0,0.0,Tablet,Organic
VIS-030095,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-002198,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-027881,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-033319,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-045101,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-043049,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-033327,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-045915,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-030301,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Social
VIS-018378,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-030299,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-033353,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-033360,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Email
VIS-043532,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-003980,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-043034,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-039902,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-008253,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-040288,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-049833,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-041259,2026-02-12,New Landing Page,0,0,0.0,Tablet,Social
VIS-031644,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-005401,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-017271,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-000073,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-005403,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-023047,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-017257,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-029540,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-022591,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-040720,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-031687,2026-02-12,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-030974,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-015788,2026-02-12,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-007566,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-030982,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Social
VIS-016941,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-017243,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-029147,2026-02-12,New Landing Page,1,1,313.79,Desktop,Paid Search
VIS-015711,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-006840,2026-02-12,Old Landing Page,1,0,0.0,Tablet,Organic
VIS-041669,2026-02-12,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-040808,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Social
VIS-004282,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-029205,2026-02-12,Old Landing Page,1,0,0.0,Desktop,Paid Search
VIS-040798,2026-02-12,Old Landing Page,1,0,0.0,Desktop,Email
VIS-022463,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-047867,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Email
VIS-017202,2026-02-12,New Landing Page,0,0,0.0,Desktop,Email
VIS-040779,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-022430,2026-02-12,New Landing Page,0,0,0.0,Mobile,Organic
VIS-017235,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-040765,2026-02-12,New Landing Page,0,0,0.0,Mobile,Social
VIS-001350,2026-02-12,New Landing Page,1,0,0.0,Desktop,Paid Search
VIS-001805,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-031718,2026-02-12,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-001808,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-043747,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-015817,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-000087,2026-02-12,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-003501,2026-02-12,New Landing Page,0,0,0.0,Desktop,Organic
VIS-007582,2026-02-12,New Landing Page,0,0,0.0,Desktop,Social
VIS-006726,2026-02-12,Old Landing Page,0,0,0.0,Desktop,Paid Search
